Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 03:55:41 AM,110013591,21,23,336,368,16,16,16,0,16,16,16,0,6.399209349,0.399950584,2558455.605,4702308.911,11001730,78,110012937,5500646.85,5642975.799,11001730,78,110013591,5000617.773,5606616.684,11002162,92,0,0,0,0,168,184,0.190885506,0.209065078,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,597.9,126.9623304,888,498,11000712.1,472.2712145,11001730,11000169,Mal_Del
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,1/11/2022 13:11,119880724,1053,1055,58088,22080,56,16,55.1642925,5.723723013,56,16,20.92890995,1.295763146,668.7313634,17.58414472,56896.40437,58102.58834,188793,51,119749173,113830.0124,17977.16664,188912,252,119880724,113738.8273,18310.23384,188965,106,0,0,0,0,8424,8440,8.783730736,8.800413985,16,56,38.03888099,17.61695551,310.3571213,0,0,0,0,0,0,0,0,1,38.056926,55.1642925,20.92890995,0,0,0,0,0,0,1053,58088,1055,22080,-1,-1,1053,0,0,0,0,0,0,0,0,0,Normal
172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,22/11/2022 02:41:26 PM,110128757,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.72236915,0.544816827,1866589.102,3931937.799,10031859,4,110128661,3239078.265,4753109.388,10031859,131,110128747,4588697.792,5095227.14,10032672,112,0,1,0,0,1120,800,0.317809816,0.227007011,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,1422.090909,1708.611685,4939,361,10010228.91,11902.95427,10031859,9997245,Mal_Mod2
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,1/11/2022 13:35,119972699,1090,1092,60160,22857,56,16,55.19266055,5.627684853,56,16,20.93131868,1.273666482,691.9657613,18.18747113,55008.11508,55993.90862,152213,51,119873192,110076.393,16438.42065,152351,1660,119972699,109965.8103,16758.10789,153553,200,0,0,0,0,8720,8736,9.085400338,9.102070797,16,56,38.05451214,17.61319959,310.2247998,0,0,0,0,0,0,0,0,1,38.07195234,55.19266055,20.93131868,0,0,0,0,0,0,1090,60160,1092,22857,-1,-1,1090,0,0,0,0,0,0,0,0,0,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 12:42:03 AM,110011689,21,23,336,368,16,16,16,0,16,16,16,0,6.399319985,0.399957499,2558411.372,4702320.401,11001186,31,110011184,5500559.2,5643017.192,11001186,224,110011583,5000526.5,5606592.267,11001560,31,0,0,0,0,168,184,0.190888806,0.209068693,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,452.2,119.0572225,565,224,11000688.5,351.1401271,11001186,11000003,Mal_Del
172.21.0.100-172.21.0.120-80-34460-6,172.21.0.120,34460,172.21.0.100,80,6,4/10/2022 19:56,110009929,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.74367241,0.545405315,1864575.068,3928118.25,10000967,12,110009809,3235582.618,4748596.281,10000967,98,110009915,4583746.458,5089907.267,10001222,219,0,1,0,0,1120,800,0.318153101,0.227252215,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,545.3636364,50.89257849,625,470,10000310.55,375.4334465,10000967,9999698,Mal_Estab
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,1/11/2022 15:44,110014434,21,23,336,368,16,16,16,0,16,16,16,0,6.399160314,0.39994752,2558475.209,4702538.898,11002570,12,110014138,5500706.9,5643354.959,11002570,41,110014354,5000652.455,5606770.316,11002646,28,0,0,0,0,168,184,0.190884043,0.209063476,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,258.9,86.0871006,398,136,11001144.6,694.0920848,11002570,11000335,Mal_Mod
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 05:13:26 PM,110013122,21,23,336,368,16,16,16,0,16,16,16,0,6.399236629,0.399952289,2558444.698,4702415.969,11001557,9,110013012,5500650.6,5643130.054,11001557,155,110013022,5000591.909,5606710.267,11001731,22,0,0,0,0,168,184,0.19088632,0.209065969,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,388.1,328.0177671,1234,110,11000893.4,357.9646786,11001557,11000420,Mal_Mod2
157.90.35.62-172.21.0.110-0-0-0,172.21.0.110,0,157.90.35.62,0,0,4/10/2022 21:00,119194701,119,121,0,0,0,0,0,0,0,0,0,0,0,2.013512329,498722.5983,472945.5104,988532,13884,118177330,1001502.797,447.538578,1002416,1000152,119194701,993289.175,147569.6053,1513005,17302,0,0,0,0,0,0,0.99836653,1.015145799,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119,0,121,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 22:46,119958897,1613,1613,29788,232768,21,16,18.46745195,2.500563364,276,16,144.3075015,130.0292949,2188.716357,26.8925447,37196.55721,38426.76428,134998,15,119958517,74415.95347,15341.47648,135432,86,119958585,74415.99566,15313.28481,135230,71,0,0,0,0,12904,12904,13.44627235,13.44627235,16,276,81.44778432,111.4556339,12422.35832,0,0,0,0,0,0,0,0,1,81.47303162,18.46745195,144.3075015,0,0,0,0,0,0,1613,29788,1613,232768,-1,-1,1613,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,1/11/2022 16:27,110020130,21,23,336,368,16,16,16,0,16,16,16,0,6.398829014,0.399926813,2558607.674,4702542.945,11003567,22,110019848,5500992.4,5643192.477,11003589,80,110019934,5000906.091,5606888.878,11003796,41,0,0,0,0,168,184,0.190874161,0.209052652,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,658.2,511.3773992,1614,102,11001284.3,996.0831123,11003567,11000076,Mal_Mod
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.110,8805,172.21.0.107,8805,17,1/11/2022 15:31,119937055,1056,23,22066,373,21,16,20.89583333,0.714469058,21,16,16.2173913,1.04257207,187.0898031,8.996385646,111258.8636,23870.49521,159711,61,119804858,113559.1071,17843.90746,159711,3606,117433096,5337868,780696.319,5565930,1854148,0,0,0,0,8448,184,8.804618389,0.191767257,16,21,20.7962963,0.988902831,0.977928809,0,0,0,0,0,0,0,0,0,20.81556997,20.89583333,16.2173913,0,0,0,0,0,0,1056,22066,23,373,-1,-1,1056,0,0,0,0,0,0,0,0,0,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.120,8805,172.21.0.110,8805,17,1/11/2022 16:49,110014598,22,22,352,352,16,16,16,0,16,16,16,0,6.399150775,0.399946923,2558479.023,4702457.565,11001671,21,110014186,5238770.762,5630074.288,11001880,23,110014598,5238790.381,5629733.879,11001671,156,0,0,0,0,176,176,0.199973462,0.199973462,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,22,352,22,352,-1,-1,22,0,426.3,148.3719425,642,199,11001002.4,536.018076,11001671,10999996,Mal_Mod
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 12:17:07 AM,110019457,22,22,352,352,16,16,16,0,16,16,16,0,6.398868157,0.39992926,2558592.023,4702407.814,11001467,34,110014820,5238800.952,5629763.99,11001467,73,110019337,5239016.048,5629856.711,11001868,62,0,0,0,0,176,176,0.19996463,0.19996463,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,22,352,22,352,-1,-1,22,0,879.5,1426.176649,4931,202,11001026,284.7490123,11001467,11000623,Mal_Del
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,22/11/2022 04:57:24 PM,119951969,1044,1,58464,56,56,56,56,0,56,56,56,0,487.8619375,8.711820312,114896.522,11095.25745,155856,83865,119819843,114880.0029,11087.72826,155856,83865,0,0,0,0,0,0,0,0,0,8352,8,8.703483642,0.00833667,56,56,56,0,0,0,0,0,0,0,0,0,0,0,56.05358852,56,56,0,0,0,0,0,0,1044,58464,1,56,-1,-1,1044,0,0,0,0,0,0,0,0,0,Normal
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.110,8805,172.21.0.107,8805,17,13/10/2022 02:28:07 AM,119863953,713,22,14868,357,21,16,20.85273492,0.845956316,21,16,16.22727273,1.066003582,127.0190046,6.131951947,163302.3883,40274.95125,243900,173,119707556,168128.5899,29364.39375,243900,3100,115561138,5502911.333,462778.2949,5964415,5037170,0,0,0,0,5704,176,5.948410528,0.183541419,16,21,20.71467391,1.160624698,1.347049689,0,0,0,0,0,0,0,0,0,20.74285714,20.85273492,16.22727273,0,0,0,0,0,0,713,14868,22,357,-1,-1,713,0,0,0,0,0,0,0,0,0,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 12:29:13 AM,110011882,21,23,336,368,16,16,16,0,16,16,16,0,6.399308758,0.399956797,2558415.86,4702338.565,11001166,23,110011307,5500565.35,5643045.353,11001166,212,110011810,5000536.818,5606599.63,11001534,23,0,0,0,0,168,184,0.190888471,0.209068326,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,425.4,126.7483947,646,212,11000725.6,274.6667476,11001166,11000270,Mal_Del
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.110,8805,172.21.0.107,8805,17,13/10/2022 12:44:02 AM,119927900,724,23,15094,373,21,16,20.8480663,0.858838429,21,16,16.2173913,1.04257207,128.9691556,6.228742436,160761.2601,39819.00703,216004,145,119772295,165660.1591,28739.36897,216004,6264,114481488,5203704,3072245.896,8489923,1955587,0,0,0,0,5792,184,6.03696054,0.191781896,16,21,20.70588235,1.177257788,1.3859359,0,0,0,0,0,0,0,0,0,20.73360107,20.8480663,16.2173913,0,0,0,0,0,0,724,15094,23,373,-1,-1,724,0,0,0,0,0,0,0,0,0,Normal
172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,22/11/2022 03:59:28 PM,110039796,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.73831358,0.545257281,1865081.288,3929332.872,10008588,1,110039709,3236462.029,4750100.223,10008588,47,110039793,4584991.375,5091496.791,10008786,53,0,1,0,0,1120,800,0.318066747,0.227190534,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,265.9090909,54.75299909,350,171,10003332.09,2783.575666,10008588,10000094,Mal_Mod2
172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,22/11/2022 01:39:25 PM,110030143,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.74004523,0.545305117,1864917.678,3928932.277,10005744,2,110030068,3236178.471,4749602.008,10005744,51,110030141,4584589.208,5091018.9,10005983,56,0,1,0,0,1120,800,0.318094652,0.227210465,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,384.5454545,255.3379579,1097,186,10002339,1744.727543,10005744,10000501,Mal_Mod2
172.21.0.100-172.21.0.120-80-34460-6,172.21.0.120,34460,172.21.0.100,80,6,4/10/2022 20:12,110008739,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.74388598,0.545411215,1864554.898,3928109.952,10001426,6,110008681,3235549.441,4748593.348,10001426,54,110008727,4583696.958,5089901.425,10001625,121,0,1,0,0,1120,800,0.318156542,0.227254673,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,479.1818182,162.5243478,665,263,10000273.18,578.8204934,10001426,9999477,Mal_Estab
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 23:16,119985929,1626,1626,30026,234536,21,16,18.46617466,2.500540201,276,16,144.2410824,130.0280904,2204.941881,27.10317807,36907.39126,38097.9794,138177,14,119985502,73837.232,15399.3901,138526,67,119985680,73837.34154,15430.06341,138588,115,0,0,0,0,13008,13008,13.55158904,13.55158904,16,276,81.33353827,111.3899563,12407.72236,0,0,0,0,0,0,0,0,1,81.35854859,18.46617466,144.2410824,0,0,0,0,0,0,1626,30026,1626,234536,-1,-1,1626,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,22/11/2022 04:45:29 PM,110034977,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.73917803,0.545281161,1864999.61,3929158.678,10006794,2,110034861,3236319.441,4749889.724,10006794,51,110034974,4584790.583,5091281.662,10006984,55,0,1,0,0,1120,800,0.318080677,0.227200484,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,270.1818182,92.52547561,468,173,10002889.82,1906.337211,10006794,10000144,Mal_Mod2
172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 02:25:29 AM,110032045,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.73970401,0.545295691,1864949.915,3928920.717,10003844,4,110031915,3236232.794,4749569.697,10003844,52,110032026,4584667.75,5090949.638,10004109,109,0,1,0,0,1120,800,0.318089153,0.227206538,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,520.8181818,105.1815746,606,227,10002347.36,1233.6032,10003844,10000338,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 22:24,119952431,1618,1618,29878,233368,21,16,18.46600742,2.500541736,276,16,144.2323857,130.0281703,2194.586619,26.97736072,37079.57682,38195.78815,126643,16,119952109,74181.88559,14764.66769,127017,148,119952156,74181.91466,14754.79695,127025,114,0,0,0,0,12944,12944,13.48868036,13.48868036,16,276,81.32900834,111.387508,12407.17695,0,0,0,0,0,0,0,0,1,81.35414091,18.46600742,144.2323857,0,0,0,0,0,0,1618,29878,1618,233368,-1,-1,1618,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 19:44,119977635,1539,1539,28414,221704,21,16,18.46263808,2.500533323,276,16,144.05718,130.0277328,2084.705204,25.65478141,38991.75658,40584.63893,147948,7,119977246,78008.61248,17759.44676,148372,71,119977347,78008.67815,17756.71229,148364,27,0,0,0,0,12312,12312,12.8273907,12.8273907,16,276,81.23871387,111.3378528,12396.11746,0,0,0,0,0,0,0,0,1,81.26510721,18.46263808,144.05718,0,0,0,0,0,0,1539,28414,1539,221704,-1,-1,1539,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,1/11/2022 16:25,110032631,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.73959888,0.545292787,1864959.847,3928907.512,10006517,8,110032419,3236247.618,4749547.065,10006517,78,110032619,4584692.458,5090994.036,10006883,142,0,1,0,0,1120,800,0.318087459,0.227205328,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,581.8181818,155.0198814,844,365,10002329.82,2073.659317,10006517,9999833,Mal_Mod
172.21.0.110-172.21.0.111-2152-2152-17,172.21.0.111,2152,172.21.0.110,2152,17,4/10/2022 20:42,119186055,119,121,11900,12100,100,100,100,0,100,100,100,0,201.3658393,2.013658393,498686.4226,477395.283,987717,14232,118167758,1001421.678,560.7565842,1002560,999427,119186055,993217.125,241098.342,1884485,16224,0,0,0,0,952,968,0.998438953,1.01521944,100,100,100,0,0,0,0,0,0,0,0,0,0,1,100.4166667,100,100,0,0,0,0,0,0,119,11900,121,12100,-1,-1,119,0,0,0,0,0,0,0,0,0,Normal
172.21.0.100-172.21.0.120-80-34460-6,172.21.0.120,34460,172.21.0.100,80,6,4/10/2022 19:58,110008320,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.74396118,0.545413292,1864547.797,3928070.407,10000934,13,110008220,3235535.882,4748540.387,10000934,99,110008303,4583679.292,5089864.203,10001171,209,0,1,0,0,1120,800,0.318157754,0.227255538,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,516.4545455,41.72856009,573,456,10000184.18,474.3492001,10000934,9999214,Mal_Estab
172.21.0.100-172.21.0.120-80-34460-6,172.21.0.120,34460,172.21.0.100,80,6,4/10/2022 21:36,110008736,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.74388652,0.54541123,1864554.847,3928051.157,10000643,7,110008599,3235547.029,4748509.524,10000643,74,110008721,4583696.708,5089827.42,10000982,158,0,1,0,0,1120,800,0.318156551,0.227254679,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,592.2727273,142.2097682,1004,472,10000151.36,404.6310104,10000643,9999642,Mal_Estab
172.21.0.100-172.21.0.120-80-34460-6,172.21.0.120,34460,172.21.0.100,80,6,4/10/2022 20:42,110007127,35,25,1687,497,81,0,48.2,35.93032473,65,0,19.88,20.4416242,19.85325914,0.545419207,1864527.576,3928008.67,10000896,14,110007009,3235500.265,4748461.436,10000896,115,110007112,4583629.667,5089785.094,10001162,206,0,1,0,0,1120,800,0.318161204,0.227258003,0,81,36.86885246,33.27234858,1107.04918,0,0,0,1,1,0,0,0,0,37.48333333,48.2,19.88,0,0,0,0,0,0,35,1687,25,497,-1,501,23,0,565,53.30103188,651,475,10000036.09,520.1423756,10000896,9999396,Mal_Estab
172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,22/10/2022 12:14:12 AM,110057484,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.73514132,0.54516965,1865381.085,3929923.146,10014023,1,110057301,3236979.441,4750805.65,10014023,41,110057480,4585728.333,5092265.285,10014298,72,0,1,0,0,1120,800,0.318015629,0.227154021,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,351.6363636,158.9680929,576,156,10004854.09,3913.10392,10014023,10000461,Mal_Mod
172.21.0.107-172.21.0.108-42220-80-6,172.21.0.107,42220,172.21.0.108,80,6,13/10/2022 01:35:17 AM,6851,11,12,660,490,486,0,60,144.3440335,356,0,40.83333333,104.0688874,167858.7068,3357.174135,311.4090909,1180.278686,5589,15,6727,672.7,1765.096412,5692,49,6832,621.0909091,1649.580035,5589,50,0,0,0,0,352,400,1605.605021,1751.569114,0,486,47.91666667,120.1430005,14434.34058,0,1,0,0,0,0,0,0,1,50,60,40.83333333,0,0,0,0,0,0,11,660,12,490,-1,506,6,0,0,0,0,0,0,0,0,0,Normal
172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,1/11/2022 15:59,110033648,35,25,1687,497,81,0,48.2,35.93032473,65,0,19.88,20.4416242,19.84847399,0.545287747,1864977.085,3929106.576,10006900,2,110033598,3236282.294,4749824.238,10006900,43,110033644,4584735.167,5091210.922,10007015,55,0,1,0,0,1120,800,0.318084519,0.227203228,0,81,36.86885246,33.27234858,1107.04918,0,0,0,1,1,0,0,0,0,37.48333333,48.2,19.88,0,0,0,0,0,0,35,1687,25,497,-1,501,23,0,280.0909091,106.0890706,526,174,10002759.36,2004.426615,10006900,9999847,Mal_Mod
172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,1/11/2022 17:13,110036337,35,25,1687,497,81,0,48.2,35.93032473,65,0,19.88,20.4416242,19.84798894,0.545274421,1865022.661,3928959.147,10006245,11,110036043,3236354.206,4749591.407,10006245,114,110036326,4584846.917,5091137.229,10006773,177,0,1,0,0,1120,800,0.318076746,0.227197676,0,81,36.86885246,33.27234858,1107.04918,0,0,0,1,1,0,0,0,0,37.48333333,48.2,19.88,0,0,0,0,0,0,35,1687,25,497,-1,501,23,0,762.3636364,228.171108,1343,524,10002499.55,2226.719487,10006245,9999201,Mal_Mod
172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,22/11/2022 05:23:29 PM,110038090,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.7386196,0.545265735,1865052.373,3929214.113,10007695,1,110038037,3236412.853,4749941.785,10007695,50,110038082,4584920.083,5091404.396,10007815,57,0,1,0,0,1120,800,0.318071679,0.227194056,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,360.2727273,185.5635152,765,175,10003057.27,2506.028774,10007695,10000473,Mal_Mod2
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 03:36:26 PM,110015354,21,23,336,368,16,16,16,0,16,16,16,0,6.399106801,0.399944175,2558496.605,4702537.8,11003784,12,110015116,5500755.8,5643310.969,11003784,153,110015256,5000693.455,5606809.966,11004423,24,0,0,0,0,168,184,0.190882447,0.209061728,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,348.6,226.318949,867,153,11001164,1011.931596,11003784,11000301,Mal_Mod2
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,22/11/2022 01:23:18 PM,79312371,2,1,0,0,0,0,0,0,0,0,0,0,0,0.037825121,39656185.5,32802975.61,62851392,16460979,16460979,16460979,0,16460979,16460979,0,0,0,0,0,0,0,0,0,0,0,0.025216747,0.012608374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,39656185.5,32802975.61,62851392,16460979,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 03:34:46 AM,110012393,21,23,336,368,16,16,16,0,16,16,16,0,6.399279034,0.39995494,2558427.744,4702374.389,11001144,29,110012009,5500600.45,5643100.038,11001144,125,110012301,5000559.136,5606633.53,11001511,56,0,0,0,0,168,184,0.190887585,0.209067355,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,398.1,59.52674469,453,247,11000801.8,289.9037388,11001144,11000351,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.120,8805,172.21.0.110,8805,17,1/11/2022 14:56,110015477,21,23,336,368,16,16,16,0,16,16,16,0,6.399099647,0.399943728,2558499.465,4702586.932,11002558,11,110015318,5500765.9,5643540.863,11002797,15,110015441,5000701.864,5606695.089,11002640,29,0,0,0,0,168,184,0.190882234,0.209061494,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,277,177.409758,665,128,11001255.1,555.3420267,11002558,11000438,Mal_Mod
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,1/11/2022 16:25,119953190,934,936,51424,19581,56,16,55.05781585,6.069522014,56,16,20.91987179,1.375488395,591.939239,15.5894145,64180.41199,65353.62236,180893,75,119820773,128425.2658,20419.71511,182612,1824,119953190,128292.1818,20828.53471,181215,244,0,0,0,0,7472,7488,7.786370667,7.803043837,16,56,37.98022448,17.63092004,310.8493413,0,0,0,0,0,0,0,0,1,38.00053476,55.05781585,20.91987179,0,0,0,0,0,0,934,51424,936,19581,-1,-1,934,0,0,0,0,0,0,0,0,0,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 19:52,119969979,1519,1519,28049,219044,21,16,18.46543779,2.500584317,276,16,144.202765,130.0303845,2059.6236,25.32300185,39502.7919,41189.15754,171848,10,119969717,79031.43412,18353.58312,172302,98,119969718,79031.43478,18359.0353,172239,35,0,0,0,0,12152,12152,12.66150092,12.66150092,16,276,81.39815729,111.4291153,12416.44774,0,0,0,0,0,0,0,0,1,81.42495063,18.46543779,144.202765,0,0,0,0,0,0,1519,28049,1519,219044,-1,-1,1519,0,0,0,0,0,0,0,0,0,Mal_Estab
