c_ip,c_port,c_pkts_all,c_rst_cnt,c_ack_cnt,c_ack_cnt_p,c_bytes_uniq,c_pkts_data,c_bytes_all,c_pkts_retx,c_bytes_retx,c_pkts_ooo,c_syn_cnt,c_fin_cnt,s_ip,s_port,s_pkts_all,s_rst_cnt,s_ack_cnt,s_ack_cnt_p,s_bytes_uniq,s_pkts_data,s_bytes_all,s_pkts_retx,s_bytes_retx,s_pkts_ooo,s_syn_cnt,s_fin_cnt,first,last,durat,c_first,s_first,c_last,s_last,c_first_ack,s_first_ack,c_isint,s_isint,c_iscrypto,s_iscrypto,con_t,p2p_t,http_t,c_rtt_avg,c_rtt_min,c_rtt_max,c_rtt_std,c_rtt_cnt,c_ttl_min,c_ttl_max,s_rtt_avg,s_rtt_min,s_rtt_max,s_rtt_std,s_rtt_cnt,s_ttl_min,s_ttl_max,p2p_st,ed2k_data,ed2k_sig,ed2k_c2s,ed2k_c2c,ed2k_chat,c_f1323_opt,c_tm_opt,c_win_scl,c_sack_opt,c_sack_cnt,c_mss,c_mss_max,c_mss_min,c_win_max,c_win_min,c_win_0,c_cwin_max,c_cwin_min,c_cwin_ini,c_pkts_rto,c_pkts_fs,c_pkts_reor,c_pkts_dup,c_pkts_unk,c_pkts_fc,c_pkts_unrto,c_pkts_unfs,c_syn_retx,s_f1323_opt,s_tm_opt,s_win_scl,s_sack_opt,s_sack_cnt,s_mss,s_mss_max,s_mss_min,s_win_max,s_win_min,s_win_0,s_cwin_max,s_cwin_min,s_cwin_ini,s_pkts_rto,s_pkts_fs,s_pkts_reor,s_pkts_dup,s_pkts_unk,s_pkts_fc,s_pkts_unrto,s_pkts_unfs,s_syn_retx,http_req_cnt,http_res_cnt,http_res,c_pkts_push,s_pkts_push,c_tls_SNI,s_tls_SCN,c_npnalpn,s_npnalpn,c_tls_sesid,c_last_handshakeT,s_last_handshakeT,c_appdataT,s_appdataT,c_appdataB,s_appdataB,fqdn,dns_rslv,req_tm,res_tm,Label
192.168.21.225,39506,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,42.168,6.536,10.576,6.536,10.576,0.123,6.645,1,1,0,0,1,0,1,0.120663,0.109,0.142,0.018502,3,64,64,0.011666,0.01,0.013,0.001528,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,38992,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,173.273,129.321,131.363,129.321,131.363,0.151,129.409,1,1,0,0,1,0,1,0.417653,0.088,1.03,0.530817,3,64,64,0.010666,0.007,0.016,0.004726,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39336,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,96.554,40.259,43.05,40.259,43.05,0.162,40.32,1,1,0,0,1,0,1,0.133329,0.061,0.195,0.067634,3,64,64,0.013333,0.006,0.018,0.006429,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39404,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,79.099,36.045,38.157,36.045,38.157,0.098,36.13,1,1,0,0,1,0,1,0.092997,0.085,0.108,0.013,3,64,64,0.008333,0.005,0.012,0.003512,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39598,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,26.168,10.408,12.802,10.408,12.802,0.143,10.501,1,1,0,0,1,0,1,0.185994,0.093,0.336,0.131145,3,64,64,0.012,0.01,0.014,0.002,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,37790,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,465.409,320.58,363.817,320.58,363.817,0.127,320.644,1,1,0,0,1,0,1,0.10933,0.064,0.145,0.041356,3,64,64,0.008666,0.008,0.01,0.001155,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39252,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,112.692,66.167,72.409,66.167,72.409,0.099,66.258,1,1,0,0,1,0,1,0.123996,0.087,0.194,0.060655,3,64,64,0.015666,0.012,0.021,0.004726,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39612,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,32.249,20.48,26.718,20.48,26.718,0.099,20.577,1,1,0,0,1,0,1,0.123663,0.09,0.184,0.052367,3,64,64,0.016666,0.009,0.031,0.012423,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39566,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,45.506,15.342,19.072,15.342,19.072,0.178,15.433,1,1,0,0,1,0,1,0.130996,0.091,0.164,0.037,3,64,64,0.011333,0.005,0.015,0.005508,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39396,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,96.103,35.22,39.484,35.22,39.484,0.299,35.31,1,1,0,0,1,0,1,0.232992,0.09,0.327,0.125869,3,64,64,0.013,0.007,0.017,0.005292,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,38914,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,201.715,158.698,160.823,158.698,160.823,0.14,158.778,1,1,0,0,1,0,1,0.11433,0.08,0.132,0.029738,3,64,64,0.009,0.007,0.011,0.002,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39450,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,85.521,25.208,29.835,25.208,29.835,0.112,25.282,1,1,0,0,1,0,1,0.142329,0.074,0.255,0.098307,3,64,64,0.011333,0.005,0.015,0.005508,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,38724,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,270.685,77.564,80.763,77.564,80.763,0.144,77.649,1,1,0,0,1,0,1,0.141329,0.085,0.207,0.061533,3,64,64,0.012333,0.008,0.017,0.004509,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39046,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,175.798,54.292,68.586,54.292,68.586,0.154,54.386,1,1,0,0,1,0,1,0.123996,0.094,0.142,0.026153,3,64,64,0.012666,0.007,0.018,0.005508,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39538,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,62.086,20.792,24.869,20.792,24.869,0.092,20.87,1,1,0,0,1,0,1,0.099997,0.078,0.137,0.032234,3,64,64,0.017999,0.007,0.039,0.018193,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39470,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,79.669,45.819,48.735,45.819,48.735,0.142,45.901,1,1,0,0,1,0,1,0.320656,0.082,0.755,0.376758,3,64,64,0.015999,0.004,0.027,0.011533,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39126,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,160.371,69.313,76.824,69.313,76.824,0.164,69.385,1,1,0,0,1,0,1,0.29299,0.072,0.653,0.314453,3,64,64,0.008333,0.007,0.01,0.001528,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39180,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,159.409,6.501,27.193,6.501,27.193,0.117,6.669,1,1,0,0,1,0,1,0.653312,0.107,1.685,0.89397,3,64,64,0.009666,0.008,0.011,0.001528,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39298,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,137.789,50.112,60.683,50.112,60.683,0.112,50.21,1,1,0,0,1,0,1,0.130662,0.098,0.189,0.050639,3,64,64,0.007666,0.006,0.01,0.002082,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39706,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,41.354,20.83,23.475,20.83,23.475,0.116,20.955,1,1,0,0,1,0,1,0.181994,0.104,0.317,0.117384,3,64,64,0.01,0.006,0.012,0.003464,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39594,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,63.035,20.742,23.044,20.742,23.044,0.109,20.829,1,1,0,0,1,0,1,0.142662,0.087,0.242,0.086234,3,64,64,0.007,0.005,0.01,0.002646,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39802,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,20.58,5.079,15.587,5.079,15.587,0.157,5.174,1,1,0,0,1,0,1,0.125996,0.095,0.164,0.035029,3,64,64,0.018666,0.007,0.038,0.016862,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,38998,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,203.723,58.753,92.798,58.753,92.798,0.134,58.845,1,1,0,0,1,0,1,1.682611,0.092,4.837,2.731766,3,64,64,0.012666,0.008,0.015,0.004041,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39808,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,20.255,0.788,3.948,0.788,3.948,0.136,0.88,1,1,0,0,1,0,1,1.361955,0.092,3.882,2.182407,3,64,64,0.016333,0.006,0.024,0.009292,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39504,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,87.495,15.678,18.085,15.678,18.085,0.114,15.769,1,1,0,0,1,0,1,0.128996,0.091,0.196,0.058198,3,64,64,0.008333,0.005,0.014,0.004933,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,38740,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,286.507,245.287,250.362,245.287,250.362,0.118,245.366,1,1,0,0,1,0,1,0.120996,0.079,0.175,0.049112,3,64,64,0.008333,0.006,0.01,0.002082,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39568,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,75.721,67.041,74.776,67.041,74.776,0.123,67.115,1,1,0,0,1,0,1,0.180994,0.074,0.358,0.154399,3,64,64,0.007,0.003,0.012,0.004583,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39362,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,140.359,134.962,139.161,134.962,139.161,0.077,135.059,1,1,0,0,1,0,1,0.353655,0.071,0.893,0.467257,3,64,64,0.011666,0.006,0.022,0.008963,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39588,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,76.079,0.671,3.487,0.671,3.487,0.104,0.749,1,1,0,0,1,0,1,0.226992,0.078,0.51,0.2452,3,64,64,0.008,0.006,0.011,0.002646,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39550,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,86.798,70.997,75.458,70.997,75.458,0.149,71.082,1,1,0,0,1,0,1,0.285324,0.085,0.635,0.303892,3,64,64,0.009666,0.004,0.013,0.004933,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39210,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,167.336,99.653,105.822,99.653,105.822,0.113,99.737,1,1,0,0,1,0,1,0.220993,0.084,0.476,0.221041,3,64,64,0.008333,0.007,0.01,0.001528,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39060,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,200.51,190.796,194.626,190.796,194.626,0.121,190.863,1,1,0,0,1,0,1,0.228659,0.067,0.513,0.247011,3,64,64,0.008,0.004,0.015,0.006083,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39742,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,51.777,30.29,36.484,30.29,36.484,0.083,30.402,1,1,0,0,1,0,1,0.11433,0.072,0.159,0.043547,3,64,64,0.010666,0.006,0.015,0.004509,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39704,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,63.231,46.8,52.78,46.8,52.78,0.103,46.902,1,1,0,0,1,0,1,0.106996,0.09,0.129,0.019975,3,64,64,0.010333,0.005,0.013,0.004619,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39490,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,108.937,101.539,103.239,101.539,103.239,0.098,101.611,1,1,0,0,1,0,1,0.10133,0.072,0.142,0.03635,3,64,64,0.007666,0.004,0.011,0.003512,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,38448,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,369.631,66.854,70.232,66.854,70.232,0.101,66.971,1,1,0,0,1,0,1,0.10333,0.092,0.117,0.012662,3,64,64,0.005666,0.004,0.009,0.002887,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39666,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,71.989,36.893,50.233,36.893,50.233,0.111,36.993,1,1,0,0,1,0,1,0.467651,0.096,1.207,0.640285,3,64,64,0.009,0.005,0.015,0.005292,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39514,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,111.084,91.025,95.358,91.025,95.358,0.273,91.101,1,1,0,0,1,0,1,0.164661,0.076,0.257,0.090556,3,64,64,0.009333,0.004,0.016,0.00611,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
192.168.21.225,39042,6,0,5,3,333,1,333,0,0,0,1,1,192.168.21.70,80,4,0,4,1,48,1,48,0,0,0,1,1,1.68406E+12,1.68406E+12,225.912,167.691,170.388,167.691,170.388,0.102,167.777,1,1,0,0,1,0,1,0.103997,0.086,0.135,0.026963,3,64,64,0.008333,0.004,0.011,0.003786,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,333,333,64256,64240,0,333,333,333,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,48,48,65160,64896,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,401,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,Malicious
